,Scenario_Full_List,Scenario,ClimateScenario,ClimateGroup,HarvestScenario,Replicate,Time,EcoregionName,NEEC,SOMTC,AGB,AG_NPPC,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3
12923,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco8,-249.3,10504.2,28266.8,474.8,732.5,556.7,12556.3,3179.1,2401.9,926.7,27.2,11.5,30.5,10.8,158.3,1149.8,4981.6,4214.5
12924,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco9,-247.6,11499.9,26453.4,468.8,718.9,546.4,11717.1,2964.1,2301.6,966.1,26.5,11.2,29.8,10.6,152.1,1219.5,5100,5028.3
12925,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco10,-306.6,15185.6,21309.5,492.9,719.4,546.7,9298.3,2352.7,1922.8,980.7,26.4,11.2,30,10.4,137,1954.7,6298.6,6795.3
12926,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco11,-309.4,16642.7,27246.8,532.1,803.8,610.9,12005,3031.6,2330,1020.8,29.4,12.6,32.9,11.8,159.8,1943.5,6864.4,7674.9
12927,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco12,-318.4,17649.6,23684.2,520.1,775.1,589.1,10358.7,2613.2,2092.2,1019.4,28.3,12,32,11.2,147,2268.1,6938.3,8296.2
12928,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco13,-326,23752.1,23973.4,519.1,779.7,592.5,10490.2,2642.3,2115.8,1019.7,28.3,12.4,31.4,11.3,148.4,2455.5,10781.6,10366.7
12929,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco14,-358.6,26439.6,22559.7,543.1,802.2,609.7,9802.9,2462.7,1980.5,1014,28.6,13.3,31,11.7,144.5,2700.1,11297.3,12297.7
12930,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco15,-336.5,9014.6,22671,486.7,699.6,531.7,9958.7,2534.2,1886.9,809.7,28.4,12.2,31.4,10.7,144.5,1152.5,4299.1,3418.4
12931,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco16,-350.9,12462.1,20631.9,495.3,717.7,545.5,8981.5,2271.7,1756.6,847,27.5,13.3,29.8,11,139.3,1491.8,5211.9,5619.1
12932,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco17,-368.6,13955.3,20416.5,521,737,560.1,8860.7,2245.3,1826.7,969,28.9,12.5,33,11,142.6,1707.1,5812.8,6292.8
12933,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco18,-403,17067.7,24715.8,583.7,843.6,641.2,10775.1,2727.3,2225.9,1070.6,32.5,15,35.5,12.8,167.9,1955.8,6580.8,8363.2
12934,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco19,-424.4,19024.6,26159.4,613.8,890.7,676.9,11406.6,2881.6,2305.1,1115.5,34.5,15,38.8,13.3,173.8,2551,7576.8,8723
12935,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco20,-391.7,17909.6,23594,577.6,824.7,626.8,10266.6,2595.9,2184.5,1125.2,31.9,14.2,35.5,12.3,164.1,1996.6,6842.2,8906.7
12936,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,50, eco21,-482.4,28270.7,26526.8,657.5,925.2,703.1,11544.7,2915.8,2304.7,1142.8,35.3,17.1,37.8,14.1,180.1,3086.1,12285.8,12718.6
12937,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco1,-181,9545.7,21887.6,389.8,640.4,486.7,9649.8,2459.7,1854.4,782,18.4,6.9,25.7,5.3,132.3,1045.5,4472.5,3895.3
12938,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco2,-188,11127.4,21687.2,396.5,650.8,494.6,9544.8,2436.2,1845,802.1,18.6,6.9,26.3,5.3,132,1242.7,4785.7,4967
12939,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco3,-221,15253.6,19695.7,416,667.5,507.3,8591.9,2192.1,1709.3,830.3,19.1,7,26.9,5.4,127.2,2159.7,6205,6761.7
12940,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco4,-224.4,15883.3,19580.5,419.4,666.5,506.5,8538.5,2182.4,1701.8,828.4,19,6.9,27,5.4,126.7,2094,6213.4,7449.3
12941,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco5,-242.6,14084.1,14775,385.1,597.3,454,6348.4,1622.4,1274.6,700.4,16.9,6,24.3,4.7,101.7,1960.3,5213.7,6808.5
12942,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco6,-254,24558.8,14017,405.3,636.1,483.4,5953.4,1500.9,1272.1,766.1,17.8,6.4,24.9,5,102.5,2544.8,9722.5,12189.1
12943,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco7,-267.8,25626.1,11729.7,402.5,609.6,463.3,4904.6,1234.6,1083.5,725.7,16.9,6.1,23.9,4.7,91.4,2508.4,9604.8,13421.5
12944,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco8,-200.2,10678.7,30240.8,470.4,794.6,603.9,13422.1,3395.7,2371.8,892.9,22.4,8.4,29.7,6.6,160.9,1175.9,5120.7,4221.3
12945,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco9,-205.4,11636,28365.8,468.3,791.9,601.9,12543,3169.5,2254.9,909.1,22.1,8.3,29.7,6.5,154.8,1238.4,5207.8,5034.9
12946,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco10,-236.3,15351.9,22560.6,468.9,779.7,592.6,9826,2484.2,1854.5,919.3,21.8,8.1,29.6,6.3,137.9,1991.2,6426,6796.8
12947,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco11,-227.5,16810.5,28778.3,504.6,861.4,654.7,12667.3,3195.8,2296.6,981.6,24,9.1,32,7.1,162.1,1976.5,6997.6,7674.4
12948,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco12,-246.3,17808.8,25031.1,497,839.7,638.2,10927.3,2753.6,2021.9,958.9,23.4,8.7,31.5,6.8,148.3,2306.8,7058.7,8295
12949,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco13,-260,24031.2,25354.8,499.9,848.1,644.5,11071.1,2786.2,2033,949.7,23.5,9,31.2,6.9,149.4,2501.3,10999.7,10380.7
12950,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco14,-266.5,26674.6,23557.5,504.3,851.5,647.2,10222.6,2565.4,1925,971.4,23.3,9.3,30.3,6.9,145,2743.6,11474.4,12311.5
12951,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco15,-269.7,9274.9,23838.3,482.3,733.9,557.8,10473.2,2660.8,1906.6,819.8,20.9,8.2,26.5,6.3,139.7,1196.7,4512.4,3426.1
12952,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco16,-231.4,12669.8,19848.8,442.8,674.4,512.5,8656.8,2187.6,1756.9,906.8,18.6,7.7,23.3,5.7,127.3,1532.5,5392.4,5617.7
12953,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco17,-267.9,14152.7,20579.9,487.9,740.3,562.6,8934.2,2263.5,1783.5,964.4,20.7,8,27.4,6.2,133.4,1747.9,5979.5,6291.9
12954,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco18,-285.2,17299.1,24710,544.4,849,645.3,10767.1,2717.7,2175.1,1074.8,23.6,9.5,29.6,7.2,157.4,2002.8,6779.9,8359
12955,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco19,-322.4,19245.4,27683.3,592.1,936.8,712,12076.8,3046.1,2246,1065.1,26,10.2,33.7,7.9,166.6,2603,7753.4,8722.4
12956,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco20,-298.3,18050.3,24068.6,555.5,857.7,651.9,10456.7,2638.3,2084.8,1075,23.8,9.4,30.6,7.2,154,2025,6970,8901.2
12957,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,60, eco21,-333.4,28680.8,26489.6,597.1,924.2,702.4,11528.2,2904.8,2271.1,1164.3,25.3,10.7,31.4,7.9,168.1,3168.2,12609.9,12734.6
12958,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco1,-139,9679.3,23324.3,372.7,669.3,508.6,10296.4,2622,1873.3,772,16.6,5.8,26.4,4,139.1,1069.2,4569.6,3901.4
12959,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco2,-129.2,11280.3,22673.8,367.7,664.1,504.7,9995.4,2548,1896.2,808.9,16.5,5.6,26.5,3.9,139.1,1270.5,4895.7,4975
12960,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco3,-150.8,15420.7,20806.6,377.3,681.7,518.1,9099.9,2318.3,1713.8,817.1,16.9,5.7,27.4,4,133.3,2202.6,6318.4,6766.4
12961,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco4,-154.3,16028,20831.9,381.8,688.7,523.4,9104.6,2322.3,1716.8,813.4,17.1,5.8,27.9,4,133.8,2129.7,6312.7,7451.9
12962,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco5,-171.3,14277.8,16036.6,347.9,626.5,476.1,6912.3,1763,1302.9,696,15.4,5.1,25.8,3.6,109.9,2013.6,5346.7,6807.7
12963,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco6,-188,24681.2,15235.3,372.3,672.4,511,6489.8,1634.4,1279.9,737.2,16.4,5.5,26.9,3.8,111.8,2576.9,9790.6,12202
12964,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco7,-205.2,25662.7,13343.9,373,666.3,506.4,5606.6,1409.6,1074.1,679.3,16.2,5.3,26.9,3.7,102.2,2526.2,9602,13432.4
12965,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco8,-138.1,10869.3,31927,448,820.8,623.8,14188.5,3585.8,2439.9,903.6,18.8,6.5,29.8,4.5,171.2,1209.7,5259.9,4228.5
12966,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco9,-108.7,11896.5,28454.4,427.6,786.9,598,12589.7,3177.7,2481.9,967.3,17.9,6.1,29,4.2,169.8,1280.5,5404,5042.2
12967,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco10,-165.2,15539.4,23695.5,436.9,800.9,608.7,10338.3,2610.8,1885,903.3,18.3,6.2,30,4.3,147.1,2032.4,6561.2,6798.8
12968,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco11,-155.2,17003.5,30288.4,475.2,885.9,673.3,13352.6,3364.9,2348.1,977.2,20.1,7,32.2,4.8,173.1,2017.2,7139.1,7674.1
12969,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco12,-177.1,17989.1,26678.2,468.5,874.8,664.8,11666.5,2936.5,2037.5,933.6,19.9,6.8,32.4,4.7,158.8,2350.6,7185.5,8294.1
12970,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco13,-189.5,24340.4,26666.1,470.4,874.9,664.9,11660.7,2931.1,2054.1,934.8,19.8,6.9,31.5,4.7,159.6,2555.7,11229.7,10395.3
12971,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco14,-194.3,26921.7,24920.6,472.5,876.4,666,10838.5,2717.6,1931.3,941.9,19.7,7.1,30.6,4.7,155,2788.7,11652.2,12325.8
12972,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco15,-186.6,9467.6,24625.9,423.8,744.6,565.9,10832.8,2746.4,1903.5,823.7,19.9,7.3,28.3,5.1,146.3,1231.9,4654.7,3434.6
12973,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco16,-186.5,12751.5,20905.4,409.7,705.5,536.1,9122.5,2301.7,1685,836.2,18.3,7.1,25.9,4.8,133.5,1545.4,5456.4,5616.2
12974,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco17,-216.4,14253.5,21879.3,451.4,780.3,593,9505.1,2402.9,1725.3,895,20.6,7.4,30.8,5.2,141.2,1766.6,6054.7,6291.1
12975,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco18,-219.6,17426,25882.3,496.8,880.8,669.4,11286.4,2842.4,2082.2,1001.9,23.1,8.7,32.7,5.9,164.8,2029.1,6877.3,8354.8
12976,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco19,-238.2,19419.8,29190.3,534.2,957.9,728,12764.2,3214,2229.7,1034.1,25.3,9.3,36.7,6.4,177.1,2645.2,7875.5,8722
12977,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco20,-232.6,18128.6,25116.6,508.4,895.9,680.9,10911.2,2747,2002.4,1012.2,23.6,8.7,34.3,6,162.5,2042.5,7028.2,8895.5
12978,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,70, eco21,-257.8,28993.1,27719.4,544.2,950.2,722.1,12080.4,3037.6,2206.9,1101.4,24.6,9.8,34.3,6.4,177.1,3222.3,12841.8,12751.8
12979,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco1,-261.1,9775.9,24495.2,468.7,724.8,550.8,10791.4,2742.3,1903.7,781.3,21.2,8.5,27.2,7.6,135.3,1082.2,4650.6,3907.8
12980,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco2,-258.4,11369.1,23933.9,467.4,721.5,548.4,10530.3,2678.7,1900.2,803.8,21.1,8.4,27.4,7.5,134.4,1283.1,4968.4,4983.2
12981,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco3,-284,15544.8,21758.2,479.8,731.2,555.7,9497.7,2414.7,1741.9,827.5,21.3,8.4,27.9,7.6,128.7,2231.9,6412.8,6771.5
12982,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco4,-293.5,16137,21908.5,489.2,744.8,566,9554.6,2431.3,1745.1,821,21.7,8.5,28.6,7.7,129.7,2154.3,6398.3,7454.7
12983,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco5,-286.3,14440.8,16781.5,437.3,666.8,506.8,7222.1,1837.9,1351.1,720.7,19.4,7.4,26,6.8,106.2,2056.6,5470.7,6807.3
12984,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco6,-334.3,24776.3,16242.8,483.1,739.2,561.8,6896.6,1734.6,1281.9,735.3,21.3,8.3,28,7.5,107.3,2597.3,9856.6,12215
12985,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco7,-328.6,25722.7,13687.3,465.7,702,533.5,5732.2,1439.8,1111.9,724.6,20.1,7.8,26.7,7.1,97,2544.8,9637.4,13443.4
12986,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco8,-228.7,10977.2,33174.7,534.4,863.8,656.5,14732,3717.9,2429,912.5,19.2,7.2,27,5.8,159.6,1221.9,5359.5,4236.2
12987,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco9,-231.7,11958,29930.9,530.5,846,643,13224.5,3333.8,2319.3,915.7,18.8,7,26.9,5.6,153.7,1286,5468.5,5049.8
12988,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco10,-302.8,15644.1,24888.8,555.4,868,659.7,10832.1,2731.4,1858.1,889,19.2,7.1,27.8,5.7,136.4,2052.6,6654.1,6801.1
12989,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco11,-286.1,17118.8,31633.6,591.8,946,719,13924.8,3505,2332.6,975.4,20.9,7.9,29.6,6.3,161.2,2037.6,7245.9,7674.2
12990,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco12,-314.5,18114.3,27884.3,589.3,938.2,713,12170,3059.2,2049.3,935.5,20.8,7.7,29.8,6.1,148.4,2377.7,7294.6,8293.6
12991,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco13,-323.9,24574.2,27801.3,586.9,933,709.1,12136.2,3047.5,2038.2,928.1,20.6,7.9,28.8,6.2,147.9,2589.1,11426.5,10410.6
12992,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco14,-351.3,27101.1,26238.6,606.3,955.3,726,11379.1,2850.8,1911.6,923.4,20.9,8.3,28.7,6.3,144.3,2814.1,11802,12340.7
12993,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco15,-262.8,9579.4,25958.2,521.6,805.9,612.5,11398,2883.9,1882.5,811.3,16.9,6.2,23.9,4.5,134.8,1246.5,4754.5,3443.6
12994,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco16,-288.3,12797.2,22797.5,526.8,805.7,612.3,9911.6,2495.9,1647.1,789.4,16.4,6.5,22.9,4.6,125.2,1550.2,5506.9,5614.9
12995,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco17,-300.2,14322.1,23663,557.6,872.2,662.8,10251.6,2586.6,1710.3,862.5,18.1,6.6,26.9,4.8,131.5,1776.1,6124.1,6290.4
12996,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco18,-312.8,17476.9,27126,611.4,959.8,729.5,11792,2965.5,2011,957.9,19.8,7.6,27.8,5.4,150.4,2036.6,6939.2,8350.7
12997,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco19,-312.8,19534,29872.1,638.4,1009.8,767.5,13032.7,3276.7,2216.4,1044.7,20.9,7.8,30.2,5.6,161.3,2670.6,7980.1,8722
12998,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco20,-316.3,18162.5,26232.3,617.4,975.3,741.3,11356.2,2855,1950.8,988.3,20.1,7.5,29.2,5.4,148.7,2048.4,7075.6,8889.9
12999,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,80, eco21,-361,29238.4,29497.6,672.8,1054.4,801.4,12812,3216.7,2164.8,1061.5,21.4,8.7,29.5,6,163.9,3258.6,13046.3,12769.6
13000,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco1,-177.6,10046.3,23224.3,471.2,706.4,536.8,10212.3,2588.8,2251,907.8,14.4,5.3,21.8,4.2,143.2,1122,4866.7,3914.4
13001,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco2,-235.6,11510.8,24823.3,501.3,755.5,574.2,10914.4,2768.4,1977.8,832,15.4,5.6,23.7,4.5,134.7,1307.2,5077.4,4991.5
13002,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco3,-251.9,15752.9,21651.3,507.2,746,566.9,9432.6,2390,1879.5,891.9,15.2,5.5,23.5,4.4,129.9,2277.8,6568.3,6776.8
13003,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco4,-258,16333.8,21779.5,513.6,752.2,571.7,9486.4,2407.2,1881,888.1,15.3,5.5,23.9,4.4,130.4,2197.1,6548.3,7457.9
13004,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco5,-264.9,14643,16693.3,461.1,667.6,507.4,7179.8,1823.1,1423.8,774.7,13.6,4.7,21.6,3.9,104.8,2109.1,5621.9,6807.3
13005,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco6,-333.5,24961.1,16631.4,523.7,755.8,574.4,7062.6,1774.4,1346.8,787.2,15.2,5.4,23.7,4.4,106.9,2638.2,9987.9,12228.1
13006,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco7,-346.2,25840,14169.3,517.1,732.8,557,5928,1487.3,1147.6,757.1,14.7,5.2,23.3,4.2,96.7,2574,9715,13454.3
13007,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco8,-199.9,11107.3,34193.5,569,881.3,669.8,15193.5,3826.9,2491.6,939.9,15.6,5.5,24.5,3.9,160,1242.9,5460.5,4243.8
13008,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco9,-211.7,12039.8,30942.6,566.5,866.5,658.6,13679.6,3443.7,2314.6,927.4,15.4,5.4,24.5,3.8,151.9,1301.5,5528.9,5057.4
13009,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco10,-276.7,15807.6,25390.7,587.4,884.3,672.1,11051.7,2780.5,1915.2,928.7,15.7,5.4,25.3,3.8,137.1,2089.5,6777.4,6803.6
13010,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco11,-259.7,17277.9,32705.3,630.2,966.7,734.7,14408,3621,2386.8,1002.9,17.1,6.1,26.9,4.3,161.7,2071.2,7370.3,7674.6
13011,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco12,-293.7,18288.9,28730.6,628.8,957.4,727.6,12548.5,3149.9,2103.5,965.4,17,5.9,27.2,4.2,149.1,2419.2,7427.3,8293.3
13012,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco13,-315,24850.6,28726.9,634.2,960.8,730.2,12543.6,3145.9,2087.4,950.4,16.9,6.1,26.4,4.2,149,2635.7,11640,10425.8
13013,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco14,-344.2,27362.6,27158.1,655.9,979.5,744.4,11787.1,2951,1976.6,959.5,17.1,6.4,26,4.3,146.3,2863,11997.8,12355.5
13014,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco15,-284.5,9697,27011.4,576,848.3,644.7,11850.7,2990.4,1921.4,822.1,16,5.8,23.4,4.1,136.3,1266.9,4841.1,3452.7
13015,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco16,-324.5,12911,24724.3,594.5,865.7,658,10757.3,2703.6,1711.9,793,15.8,6.4,22.7,4.2,129.9,1575.3,5592.1,5613.7
13016,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco17,-330.6,14444.2,24501.5,618.8,904,687.1,10613.9,2672.3,1757.3,892.3,16.9,6.1,26,4.3,133.1,1803,6218,6290
13017,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco18,-361,17551.9,28709.3,688.6,1011.4,768.7,12484.8,3135.1,2029.7,940,18.8,7.2,27.1,4.9,152,2053.4,6999.7,8346.8
13018,CR_NorESM_AccelHarv_Rep1,CR_NorESM_AccelHarv,NorESM,ClimateChange,AccelHarv,1,90, eco19,-352.9,19664.6,30639.1,711.6,1047.7,796.2,13355.5,3352.8,2227,1059.9,19.6,7.2,29.2,5,161.2,2703.3,8077.8,8722.2
